date|cpc|User_Base
2024-03-18|41029|4509
2024-03-18|41034|40
2024-03-18|41051|10
2024-03-18|41129|776
2024-03-18|41149|192
2024-03-18|41177|14822
2024-03-18|41181|18327
2024-03-18|41235|378
2024-03-18|41236|1
2024-03-18|41247|41
2024-03-18|41329|18375
2024-03-18|41529|40
2024-03-18|41589|23
2024-03-18|41633|19
2024-03-18|41636|55
2024-03-18|41638|8
2024-03-18|41644|120
2024-03-18|41650|86
2024-03-18|41652|47
2024-03-18|41675|4
2024-03-18|41794|18
2024-03-18|41798|45
2024-03-18|41802|8
2024-03-18|41804|18
2024-03-18|41809|40
2024-03-18|41909|1108
2024-03-18|41949|37023
2024-03-18|42049|11387
2024-03-18|42069|29
2024-03-18|42071|8136
2024-03-18|42073|13
2024-03-18|42076|794
2024-03-18|42078|7
2024-03-18|42339|1649
2024-03-18|42341|4
2024-03-18|42389|2
2024-03-18|42489|5
2024-03-18|42609|15
2024-03-18|42689|9014
2024-03-18|42709|27
2024-03-18|42911|3376
2024-03-18|43091|9
2024-03-18|43093|10
2024-03-18|43269|8
2024-03-18|43349|41
2024-03-18|43551|4688
2024-03-18|43553|63
2024-03-18|43571|44
2024-03-18|43575|6
2024-03-18|43609|14850
2024-03-18|43611|27
2024-03-18|43613|8250
2024-03-18|43615|10
2024-03-18|43617|13931
2024-03-18|43619|12
2024-03-18|43869|96
2024-03-18|44009|5171
2024-03-18|44051|2432
2024-03-18|44409|10001
2024-03-18|44509|227
2024-03-18|44549|1
2024-03-18|44613|3708
2024-03-18|44618|2768
2024-03-18|44620|6
2024-03-18|44629|8316
2024-03-18|44649|2725
2024-03-18|44889|2
2024-03-18|44950|61
2024-03-18|45169|7382
2024-03-18|45300|2413
2024-03-18|45329|1216
2024-03-18|45333|1792
2024-03-18|45335|18839
2024-03-18|45337|1750
2024-03-18|45339|1747
2024-03-18|45341|14
2024-03-18|45343|10540
2024-03-18|45347|11476
2024-03-18|45349|3045
2024-03-18|45351|10527
2024-03-18|45353|29
2024-03-18|45355|169
2024-03-18|45359|25
2024-03-18|45371|36
2024-03-18|45433|4
2024-03-18|45489|967
2024-03-18|45589|25278
2024-03-18|45629|44526
2024-03-18|45631|4008
2024-03-18|45633|213
2024-03-18|45635|2
2024-03-18|45637|511
2024-03-18|45639|37
2024-03-18|45649|1
2024-03-18|45749|629
2024-03-18|45789|137
2024-03-18|45809|1
2024-03-18|45829|668
2024-03-18|45849|1533
2024-03-18|45889|1670
2024-03-18|46071|670
2024-03-18|46109|7102
2024-03-18|46189|2062
2024-03-18|46191|41
2024-03-18|46231|192
2024-03-18|46369|563
2024-03-19|893|7855
2024-03-19|25609|31
2024-03-19|25814|135
2024-03-19|25828|15
2024-03-19|25857|44
2024-03-19|28428|533
2024-03-19|29158|353
2024-03-19|30088|118
2024-03-19|30710|269
2024-03-19|31036|14
2024-03-19|31192|7
2024-03-19|31581|169
2024-03-19|31690|96
2024-03-19|32680|82
2024-03-19|34394|5
2024-03-19|34409|1860
2024-03-19|34828|3706
2024-03-19|35008|46
2024-03-19|35014|40
2024-03-19|35020|41
2024-03-19|35357|42
2024-03-19|35887|5235
2024-03-19|36211|663
2024-03-19|36268|106
2024-03-19|36394|151
2024-03-19|36649|5
2024-03-19|36827|9100
2024-03-19|37448|1720
2024-03-19|37841|40
2024-03-19|37947|46
2024-03-19|38903|815
2024-03-19|38904|32
2024-03-19|38941|893
2024-03-19|38967|130
2024-03-19|39301|15
2024-03-19|39480|1
2024-03-19|39561|1
2024-03-19|39581|17
2024-03-19|39621|7476
2024-03-19|39681|444
2024-03-19|39682|4
2024-03-19|39721|261
2024-03-19|39923|349
2024-03-19|40101|1
2024-03-19|40221|105
2024-03-19|40341|1
2024-03-19|40545|14
2024-03-19|40562|22
2024-03-19|40651|48
2024-03-19|40675|412
2024-03-19|40771|20
2024-03-19|40953|2504
2024-03-19|40962|388
2024-03-19|41029|4535
2024-03-19|41034|40
2024-03-19|41051|10
2024-03-19|41129|775
2024-03-19|41149|191
2024-03-19|41177|14846
2024-03-19|41181|18328
2024-03-19|41235|378
2024-03-19|41236|1
2024-03-19|41247|41
2024-03-19|41329|18375
2024-03-19|41529|40
2024-03-19|41589|23
2024-03-19|41633|19
2024-03-19|41636|55
2024-03-19|41638|8
2024-03-19|41644|120
2024-03-19|41650|86
2024-03-19|41652|47
2024-03-19|41675|4
2024-03-19|41794|18
2024-03-19|41798|45
2024-03-19|41802|8
2024-03-19|41804|18
2024-03-19|41809|40
2024-03-19|41909|1106
2024-03-19|41949|37039
2024-03-19|42049|11414
2024-03-19|42069|29
2024-03-19|42071|8137
2024-03-19|42073|13
2024-03-19|42076|794
2024-03-19|42078|7
2024-03-19|42339|1646
2024-03-19|42341|4
2024-03-19|42389|2
2024-03-19|42489|5
2024-03-19|42609|15
2024-03-19|42689|9034
2024-03-19|42709|27
2024-03-19|42911|3403
2024-03-19|43091|9
2024-03-19|43093|10
2024-03-19|43269|8
2024-03-19|43349|41
2024-03-19|43551|4684
2024-03-19|43553|73
2024-03-19|43571|44
2024-03-19|43575|6
2024-03-19|43609|14900
2024-03-19|43611|27
2024-03-19|43613|8285
2024-03-19|43615|10
2024-03-19|43617|13930
2024-03-19|43619|12
2024-03-19|43869|96
2024-03-19|44009|5155
2024-03-19|44051|2478
2024-03-19|44409|9953
2024-03-19|44509|225
2024-03-19|44549|1
2024-03-19|44613|3727
2024-03-19|44618|2763
2024-03-19|44620|5
2024-03-19|44629|8314
2024-03-19|44649|2722
2024-03-19|44889|2
2024-03-19|44950|61
2024-03-19|45169|7371
2024-03-19|45300|2420
2024-03-19|45329|1215
2024-03-19|45333|1791
2024-03-19|45335|18827
2024-03-19|45337|1749
2024-03-19|45339|1744
2024-03-19|45341|14
2024-03-19|45343|10507
2024-03-19|45347|11452
2024-03-19|45349|3040
2024-03-19|45351|10533
2024-03-19|45353|29
2024-03-19|45355|169
2024-03-19|45359|25
2024-03-19|45371|36
2024-03-19|45433|4
2024-03-19|45489|967
2024-03-19|45589|25303
2024-03-19|45629|44578
2024-03-19|45631|3872
2024-03-19|45633|213
2024-03-19|45635|2
2024-03-19|45637|513
2024-03-19|45639|35
2024-03-19|45649|1
2024-03-19|45749|622
2024-03-19|45789|137
2024-03-19|45809|1
2024-03-19|45829|668
2024-03-19|45849|1533
2024-03-19|45889|1684
2024-03-19|46071|669
2024-03-19|46109|7109
2024-03-19|46189|2058
2024-03-19|46191|48
2024-03-19|46231|199
2024-03-19|46369|588
2024-03-20|893|7830
2024-03-20|25609|31
2024-03-20|25814|135
2024-03-20|25828|15
2024-03-20|25857|43
2024-03-20|28428|533
2024-03-20|29158|353
2024-03-20|30088|118
2024-03-20|30710|269
2024-03-20|31036|14
2024-03-20|31192|7
2024-03-20|31581|169
2024-03-20|31690|96
2024-03-20|32680|82
2024-03-20|34394|5
2024-03-20|34409|1858
2024-03-20|34828|3701
2024-03-20|35008|46
2024-03-20|35014|40
2024-03-20|35020|40
2024-03-20|35357|42
2024-03-20|35887|5203
2024-03-20|36211|662
2024-03-20|36268|106
2024-03-20|36394|151
2024-03-20|36649|5
2024-03-20|36827|9077
2024-03-20|37448|1717
2024-03-20|37841|40
2024-03-20|37947|46
2024-03-20|38903|812
2024-03-20|38904|32
2024-03-20|38941|890
2024-03-20|38967|130
2024-03-20|39301|15
2024-03-20|39480|1
2024-03-20|39561|1
2024-03-20|39581|17
2024-03-20|39621|7447
2024-03-20|39681|443
2024-03-20|39682|4
2024-03-20|39721|261
2024-03-20|39923|349
2024-03-20|40101|1
2024-03-20|40221|103
2024-03-20|40341|1
2024-03-20|40545|14
2024-03-20|40562|22
2024-03-20|40651|48
2024-03-20|40675|412
2024-03-20|40771|20
2024-03-20|40953|2501
2024-03-20|40962|385
2024-03-20|41029|4550
2024-03-20|41034|40
2024-03-20|41051|10
2024-03-20|41129|775
2024-03-20|41149|191
2024-03-20|41177|14831
2024-03-20|41181|18269
2024-03-20|41235|379
2024-03-20|41247|41
2024-03-20|41329|18357
2024-03-20|41529|40
2024-03-20|41589|23
2024-03-20|41633|19
2024-03-20|41636|54
2024-03-20|41638|8
2024-03-20|41644|120
2024-03-20|41650|86
2024-03-20|41652|47
2024-03-20|41675|4
2024-03-20|41794|18
2024-03-20|41798|45
2024-03-20|41802|8
2024-03-20|41804|18
2024-03-20|41809|40
2024-03-20|41909|1105
2024-03-20|41949|36988
2024-03-20|42049|11386
2024-03-20|42069|29
2024-03-20|42071|8132
2024-03-20|42073|13
2024-03-20|42076|794
2024-03-20|42078|7
2024-03-20|42339|1644
2024-03-20|42341|4
2024-03-20|42389|2
2024-03-20|42489|5
2024-03-20|42609|15
2024-03-20|42689|9039
2024-03-20|42709|27
2024-03-20|42911|3444
2024-03-20|43091|9
2024-03-20|43093|10
2024-03-20|43269|8
2024-03-20|43349|41
2024-03-20|43551|4685
2024-03-20|43553|71
2024-03-20|43571|43
2024-03-20|43575|6
2024-03-20|43609|14903
2024-03-20|43611|27
2024-03-20|43613|8282
2024-03-20|43615|10
2024-03-20|43617|13905
2024-03-20|43619|12
2024-03-20|43869|96
2024-03-20|44009|5141
2024-03-20|44051|2497
2024-03-20|44409|9888
2024-03-20|44509|224
2024-03-20|44549|1
2024-03-20|44613|3737
2024-03-20|44618|2752
2024-03-20|44620|5
2024-03-20|44629|8314
2024-03-20|44649|2715
2024-03-20|44889|2
2024-03-20|44950|61
2024-03-20|45169|7360
2024-03-20|45300|2434
2024-03-20|45329|1213
2024-03-20|45333|1790
2024-03-20|45335|18791
2024-03-20|45337|1747
2024-03-20|45339|1741
2024-03-20|45341|14
2024-03-20|45343|10475
2024-03-20|45347|11420
2024-03-20|45349|3036
2024-03-20|45351|10504
2024-03-20|45353|29
2024-03-20|45355|169
2024-03-20|45359|25
2024-03-20|45371|35
2024-03-20|45433|4
2024-03-20|45489|962
2024-03-20|45589|25271
2024-03-20|45629|44576
2024-03-20|45631|3795
2024-03-20|45633|213
2024-03-20|45635|2
2024-03-20|45637|511
2024-03-20|45639|35
2024-03-20|45649|1
2024-03-20|45749|617
2024-03-20|45789|137
2024-03-20|45809|1
2024-03-20|45829|665
2024-03-20|45849|1527
2024-03-20|45889|1685
2024-03-20|46071|667
2024-03-20|46109|7108
2024-03-20|46189|2052
2024-03-20|46191|59
2024-03-20|46231|194
2024-03-20|46369|595
2024-03-21|893|7825
2024-03-21|25609|31
2024-03-21|25814|135
2024-03-21|25828|15
2024-03-21|25857|43
2024-03-21|28428|532
2024-03-21|29158|353
2024-03-21|30088|118
2024-03-21|30710|266
2024-03-21|31036|14
2024-03-21|31192|7
2024-03-21|31581|169
2024-03-21|31690|96
2024-03-21|32680|82
2024-03-21|34394|5
2024-03-21|34409|1857
2024-03-21|34828|3710
2024-03-21|35008|46
2024-03-21|35014|40
2024-03-21|35020|40
2024-03-21|35357|42
2024-03-21|35887|5163
2024-03-21|36211|662
2024-03-21|36268|106
2024-03-21|36394|152
2024-03-21|36649|5
2024-03-21|36827|9078
2024-03-21|37448|1717
2024-03-21|37841|40
2024-03-21|37947|46
2024-03-21|38903|810
2024-03-21|38904|32
2024-03-21|38941|888
2024-03-21|38967|130
2024-03-21|39301|15
2024-03-21|39480|1
2024-03-21|39561|1
2024-03-21|39581|17
2024-03-21|39621|7448
2024-03-21|39681|443
2024-03-21|39682|4
2024-03-21|39721|261
2024-03-21|39923|349
2024-03-21|40101|1
2024-03-21|40221|103
2024-03-21|40341|1
2024-03-21|40545|14
2024-03-21|40562|22
2024-03-21|40651|48
2024-03-21|40675|412
2024-03-21|40771|20
2024-03-21|40953|2498
2024-03-21|40962|385
2024-03-21|41029|4596
2024-03-21|41034|40
2024-03-21|41051|10
2024-03-21|41129|775
2024-03-21|41149|191
2024-03-21|41177|14838
2024-03-21|41181|18248
2024-03-21|41235|379
2024-03-21|41247|41
2024-03-21|41329|18352
2024-03-21|41529|40
2024-03-21|41589|23
2024-03-21|41633|19
2024-03-21|41636|54
2024-03-21|41638|8
2024-03-21|41644|120
2024-03-21|41650|86
2024-03-21|41652|47
2024-03-21|41675|4
2024-03-21|41794|18
2024-03-21|41798|44
2024-03-21|41802|8
2024-03-21|41804|18
2024-03-21|41809|40
2024-03-21|41909|1103
2024-03-21|41949|36973
2024-03-21|42049|11393
2024-03-21|42069|29
2024-03-21|42071|8137
2024-03-21|42073|13
2024-03-21|42076|794
2024-03-21|42078|7
2024-03-21|42339|1641
2024-03-21|42341|4
2024-03-21|42389|2
2024-03-21|42489|5
2024-03-21|42609|15
2024-03-21|42689|9045
2024-03-21|42709|27
2024-03-21|42911|3436
2024-03-21|43091|9
2024-03-21|43093|10
2024-03-21|43269|8
2024-03-21|43349|41
2024-03-21|43551|4691
2024-03-21|43553|66
2024-03-21|43571|43
2024-03-21|43575|6
2024-03-21|43609|14940
2024-03-21|43611|27
2024-03-21|43613|8312
2024-03-21|43615|10
2024-03-21|43617|13903
2024-03-21|43619|12
2024-03-21|43869|96
2024-03-21|44009|5127
2024-03-21|44051|2522
2024-03-21|44409|9835
2024-03-21|44509|224
2024-03-21|44549|1
2024-03-21|44613|3758
2024-03-21|44618|2745
2024-03-21|44620|5
2024-03-21|44629|8318
2024-03-21|44649|2709
2024-03-21|44889|2
2024-03-21|44950|61
2024-03-21|45169|7344
2024-03-21|45300|2447
2024-03-21|45329|1211
2024-03-21|45333|1789
2024-03-21|45335|18769
2024-03-21|45337|1747
2024-03-21|45339|1741
2024-03-21|45341|14
2024-03-21|45343|10453
2024-03-21|45347|11399
2024-03-21|45349|3030
2024-03-21|45351|10488
2024-03-21|45353|29
2024-03-21|45355|169
2024-03-21|45359|25
2024-03-21|45371|35
2024-03-21|45433|4
2024-03-21|45489|960
2024-03-21|45589|25263
2024-03-21|45629|44575
2024-03-21|45631|3782
2024-03-21|45633|212
2024-03-21|45635|3
2024-03-21|45637|512
2024-03-21|45639|35
2024-03-21|45649|1
2024-03-21|45749|614
2024-03-21|45789|137
2024-03-21|45809|1
2024-03-21|45829|663
2024-03-21|45849|1522
2024-03-21|45889|1709
2024-03-21|46071|665
2024-03-21|46109|7112
2024-03-21|46189|2043
2024-03-21|46191|79
2024-03-21|46231|188
2024-03-21|46369|593
2024-03-22|893|7803
2024-03-22|25609|31
2024-03-22|25814|135
2024-03-22|25828|15
2024-03-22|25857|43
2024-03-22|28428|531
2024-03-22|29158|352
2024-03-22|30088|118
2024-03-22|30710|266
2024-03-22|31036|14
2024-03-22|31192|7
2024-03-22|31581|169
2024-03-22|31690|95
2024-03-22|32680|82
2024-03-22|34394|5
2024-03-22|34409|1854
2024-03-22|34828|3703
2024-03-22|35008|46
2024-03-22|35014|40
2024-03-22|35020|40
2024-03-22|35357|42
2024-03-22|35887|5143
2024-03-22|36211|661
2024-03-22|36268|106
2024-03-22|36394|151
2024-03-22|36649|5
2024-03-22|36827|9097
2024-03-22|37448|1715
2024-03-22|37841|40
2024-03-22|37947|46
2024-03-22|38903|810
2024-03-22|38904|32
2024-03-22|38941|888
2024-03-22|38967|129
2024-03-22|39301|15
2024-03-22|39480|1
2024-03-22|39561|1
2024-03-22|39581|17
2024-03-22|39621|7418
2024-03-22|39681|444
2024-03-22|39682|3
2024-03-22|39721|261
2024-03-22|39923|349
2024-03-22|40101|1
2024-03-22|40221|103
2024-03-22|40341|1
2024-03-22|40545|14
2024-03-22|40562|22
2024-03-22|40651|48
2024-03-22|40675|412
2024-03-22|40771|20
2024-03-22|40953|2494
2024-03-22|40962|382
2024-03-22|41029|4613
2024-03-22|41034|40
2024-03-22|41051|10
2024-03-22|41129|773
2024-03-22|41149|190
2024-03-22|41177|14851
2024-03-22|41181|18259
2024-03-22|41235|378
2024-03-22|41247|41
2024-03-22|41329|18360
2024-03-22|41529|40
2024-03-22|41589|23
2024-03-22|41633|19
2024-03-22|41636|53
2024-03-22|41638|8
2024-03-22|41644|120
2024-03-22|41650|86
2024-03-22|41652|47
2024-03-22|41675|4
2024-03-22|41794|18
2024-03-22|41798|44
2024-03-22|41802|8
2024-03-22|41804|18
2024-03-22|41809|41
2024-03-22|41909|1099
2024-03-22|41949|36949
2024-03-22|42049|11423
2024-03-22|42069|30
2024-03-22|42071|8131
2024-03-22|42073|13
2024-03-22|42076|793
2024-03-22|42078|7
2024-03-22|42339|1638
2024-03-22|42341|4
2024-03-22|42389|2
2024-03-22|42489|5
2024-03-22|42609|15
2024-03-22|42689|9055
2024-03-22|42709|27
2024-03-22|42911|3441
2024-03-22|43091|9
2024-03-22|43093|10
2024-03-22|43269|8
2024-03-22|43349|41
2024-03-22|43551|4683
2024-03-22|43553|66
2024-03-22|43571|42
2024-03-22|43575|6
2024-03-22|43609|14973
2024-03-22|43611|27
2024-03-22|43613|8343
2024-03-22|43615|10
2024-03-22|43617|13908
2024-03-22|43619|12
2024-03-22|43869|96
2024-03-22|44009|5111
2024-03-22|44051|2577
2024-03-22|44409|9785
2024-03-22|44509|224
2024-03-22|44549|1
2024-03-22|44613|3785
2024-03-22|44618|2737
2024-03-22|44620|5
2024-03-22|44629|8328
2024-03-22|44649|2704
2024-03-22|44889|2
2024-03-22|44950|61
2024-03-22|45169|7337
2024-03-22|45300|2449
2024-03-22|45329|1211
2024-03-22|45333|1788
2024-03-22|45335|18789
2024-03-22|45337|1743
2024-03-22|45339|1740
2024-03-22|45341|14
2024-03-22|45343|10440
2024-03-22|45347|11385
2024-03-22|45349|3020
2024-03-22|45351|10482
2024-03-22|45353|29
2024-03-22|45355|169
2024-03-22|45359|25
2024-03-22|45371|35
2024-03-22|45433|4
2024-03-22|45489|959
2024-03-22|45589|25239
2024-03-22|45629|44562
2024-03-22|45631|3783
2024-03-22|45633|211
2024-03-22|45635|2
2024-03-22|45637|513
2024-03-22|45639|32
2024-03-22|45649|1
2024-03-22|45749|608
2024-03-22|45789|136
2024-03-22|45809|1
2024-03-22|45829|663
2024-03-22|45849|1519
2024-03-22|45889|1730
2024-03-22|46071|665
2024-03-22|46109|7115
2024-03-22|46189|2054
2024-03-22|46191|75
2024-03-22|46231|192
2024-03-22|46369|592
2024-03-23|893|7799
2024-03-23|25609|31
2024-03-23|25814|134
2024-03-23|25828|15
2024-03-23|25857|43
2024-03-23|28428|530
2024-03-23|29158|352
2024-03-23|30088|118
2024-03-23|30710|266
2024-03-23|31036|14
2024-03-23|31192|7
2024-03-23|31581|169
2024-03-23|31690|95
2024-03-23|32680|82
2024-03-23|34394|5
2024-03-23|34409|1850
2024-03-23|34828|3692
2024-03-23|35008|46
2024-03-23|35014|40
2024-03-23|35020|40
2024-03-23|35357|42
2024-03-23|35887|5113
2024-03-23|36211|660
2024-03-23|36268|106
2024-03-23|36394|150
2024-03-23|36649|5
2024-03-23|36827|9158
2024-03-23|37448|1716
2024-03-23|37841|40
2024-03-23|37947|46
2024-03-23|38903|810
2024-03-23|38904|32
2024-03-23|38941|888
2024-03-23|38967|129
2024-03-23|39301|15
2024-03-23|39480|1
2024-03-23|39561|1
2024-03-23|39581|16
2024-03-23|39621|7390
2024-03-23|39681|445
2024-03-23|39682|3
2024-03-23|39721|261
2024-03-23|39923|349
2024-03-23|40101|1
2024-03-23|40221|103
2024-03-23|40341|1
2024-03-23|40545|14
2024-03-23|40562|22
2024-03-23|40651|48
2024-03-23|40675|412
2024-03-23|40771|20
2024-03-23|40953|2493
2024-03-23|40962|382
2024-03-23|41029|4650
2024-03-23|41034|40
2024-03-23|41051|10
2024-03-23|41129|773
2024-03-23|41149|191
2024-03-23|41177|14958
2024-03-23|41181|18289
2024-03-23|41235|378
2024-03-23|41247|41
2024-03-23|41329|18416
2024-03-23|41529|40
2024-03-23|41589|23
2024-03-23|41633|19
2024-03-23|41636|53
2024-03-23|41638|8
2024-03-23|41644|120
2024-03-23|41650|86
2024-03-23|41652|47
2024-03-23|41675|4
2024-03-23|41794|18
2024-03-23|41798|44
2024-03-23|41802|8
2024-03-23|41804|18
2024-03-23|41809|41
2024-03-23|41909|1098
2024-03-23|41949|36952
2024-03-23|42049|11476
2024-03-23|42069|30
2024-03-23|42071|8129
2024-03-23|42073|13
2024-03-23|42076|793
2024-03-23|42078|7
2024-03-23|42339|1636
2024-03-23|42341|4
2024-03-23|42389|2
2024-03-23|42489|5
2024-03-23|42609|15
2024-03-23|42689|9106
2024-03-23|42709|27
2024-03-23|42911|3436
2024-03-23|43091|9
2024-03-23|43093|10
2024-03-23|43269|8
2024-03-23|43349|41
2024-03-23|43551|4691
2024-03-23|43553|66
2024-03-23|43571|42
2024-03-23|43575|6
2024-03-23|43609|15041
2024-03-23|43611|27
2024-03-23|43613|8403
2024-03-23|43615|10
2024-03-23|43617|13945
2024-03-23|43619|12
2024-03-23|43869|96
2024-03-23|44009|5099
2024-03-23|44051|2625
2024-03-23|44409|9749
2024-03-23|44509|223
2024-03-23|44549|1
2024-03-23|44613|3809
2024-03-23|44618|2739
2024-03-23|44620|3
2024-03-23|44629|8344
2024-03-23|44649|2704
2024-03-23|44889|2
2024-03-23|44950|61
2024-03-23|45169|7338
2024-03-23|45300|2455
2024-03-23|45329|1211
2024-03-23|45333|1787
2024-03-23|45335|18839
2024-03-23|45337|1743
2024-03-23|45339|1740
2024-03-23|45341|14
2024-03-23|45343|10439
2024-03-23|45347|11377
2024-03-23|45349|3019
2024-03-23|45351|10484
2024-03-23|45353|29
2024-03-23|45355|169
2024-03-23|45359|25
2024-03-23|45371|35
2024-03-23|45433|4
2024-03-23|45489|960
2024-03-23|45589|25263
2024-03-23|45629|44573
2024-03-23|45631|3869
2024-03-23|45633|210
2024-03-23|45635|4
2024-03-23|45637|513
2024-03-23|45639|34
2024-03-23|45649|1
2024-03-23|45749|609
2024-03-23|45789|136
2024-03-23|45809|1
2024-03-23|45829|663
2024-03-23|45849|1519
2024-03-23|45889|1759
2024-03-23|46071|665
2024-03-23|46109|7120
2024-03-23|46189|2052
2024-03-23|46191|86
2024-03-23|46231|199
2024-03-23|46369|591
2024-03-24|893|7795
2024-03-24|25609|31
2024-03-24|25814|134
2024-03-24|25828|15
2024-03-24|25857|43
2024-03-24|28428|530
2024-03-24|29158|352
2024-03-24|30088|118
2024-03-24|30710|266
2024-03-24|31036|14
2024-03-24|31192|7
2024-03-24|31581|169
2024-03-24|31690|95
2024-03-24|32680|82
2024-03-24|34394|5
2024-03-24|34409|1850
2024-03-24|34828|3677
2024-03-24|35008|46
2024-03-24|35014|40
2024-03-24|35020|40
2024-03-24|35357|42
2024-03-24|35887|5101
2024-03-24|36211|659
2024-03-24|36268|106
2024-03-24|36394|151
2024-03-24|36649|5
2024-03-24|36827|9219
2024-03-24|37448|1716
2024-03-24|37841|40
2024-03-24|37947|46
2024-03-24|38903|809
2024-03-24|38904|32
2024-03-24|38941|889
2024-03-24|38967|129
2024-03-24|39301|15
2024-03-24|39480|1
2024-03-24|39561|1
2024-03-24|39581|16
2024-03-24|39621|7375
2024-03-24|39681|445
2024-03-24|39682|1
2024-03-24|39721|261
2024-03-24|39923|348
2024-03-24|40101|1
2024-03-24|40221|102
2024-03-24|40341|1
2024-03-24|40545|14
2024-03-24|40562|22
2024-03-24|40651|48
2024-03-24|40675|412
2024-03-24|40771|20
2024-03-24|40953|2493
2024-03-24|40962|382
2024-03-24|41029|4683
2024-03-24|41034|40
2024-03-24|41051|10
2024-03-24|41129|773
2024-03-24|41149|191
2024-03-24|41177|15056
2024-03-24|41181|18306
2024-03-24|41235|378
2024-03-24|41247|41
2024-03-24|41329|18478
2024-03-24|41529|40
2024-03-24|41589|23
2024-03-24|41633|19
2024-03-24|41636|53
2024-03-24|41638|8
2024-03-24|41644|120
2024-03-24|41650|86
2024-03-24|41652|47
2024-03-24|41675|4
2024-03-24|41794|18
2024-03-24|41798|44
2024-03-24|41802|8
2024-03-24|41804|18
2024-03-24|41809|41
2024-03-24|41909|1098
2024-03-24|41949|36969
2024-03-24|42049|11545
2024-03-24|42069|30
2024-03-24|42071|8140
2024-03-24|42073|13
2024-03-24|42076|793
2024-03-24|42078|7
2024-03-24|42339|1636
2024-03-24|42341|4
2024-03-24|42389|2
2024-03-24|42489|5
2024-03-24|42609|15
2024-03-24|42689|9158
2024-03-24|42709|27
2024-03-24|42911|3436
2024-03-24|43091|9
2024-03-24|43093|10
2024-03-24|43269|8
2024-03-24|43349|41
2024-03-24|43551|4703
2024-03-24|43553|65
2024-03-24|43571|42
2024-03-24|43575|6
2024-03-24|43609|15096
2024-03-24|43611|27
2024-03-24|43613|8446
2024-03-24|43615|10
2024-03-24|43617|13961
2024-03-24|43619|12
2024-03-24|43869|96
2024-03-24|44009|5091
2024-03-24|44051|2673
2024-03-24|44409|9711
2024-03-24|44509|223
2024-03-24|44549|1
2024-03-24|44613|3832
2024-03-24|44618|2736
2024-03-24|44620|3
2024-03-24|44629|8353
2024-03-24|44649|2703
2024-03-24|44889|2
2024-03-24|44950|61
2024-03-24|45169|7346
2024-03-24|45300|2463
2024-03-24|45329|1211
2024-03-24|45333|1786
2024-03-24|45335|18886
2024-03-24|45337|1743
2024-03-24|45339|1740
2024-03-24|45341|14
2024-03-24|45343|10432
2024-03-24|45347|11369
2024-03-24|45349|3019
2024-03-24|45351|10492
2024-03-24|45353|29
2024-03-24|45355|168
2024-03-24|45359|25
2024-03-24|45371|35
2024-03-24|45433|4
2024-03-24|45489|960
2024-03-24|45589|25272
2024-03-24|45629|44599
2024-03-24|45631|3894
2024-03-24|45633|209
2024-03-24|45635|4
2024-03-24|45637|514
2024-03-24|45639|35
2024-03-24|45649|1
2024-03-24|45749|614
2024-03-24|45789|136
2024-03-24|45809|1
2024-03-24|45829|663
2024-03-24|45849|1519
2024-03-24|45889|1792
2024-03-24|46071|664
2024-03-24|46109|7137
2024-03-24|46189|2060
2024-03-24|46191|86
2024-03-24|46231|205
2024-03-24|46349|1
2024-03-24|46369|591
2024-03-25|893|7775
2024-03-25|25609|31
2024-03-25|25814|134
2024-03-25|25828|15
2024-03-25|25857|42
2024-03-25|28428|528
2024-03-25|29158|352
2024-03-25|30088|118
2024-03-25|30710|266
2024-03-25|31036|14
2024-03-25|31192|7
2024-03-25|31581|169
2024-03-25|31690|95
2024-03-25|32680|81
2024-03-25|34394|5
2024-03-25|34409|1846
2024-03-25|34828|3646
2024-03-25|35008|46
2024-03-25|35014|40
2024-03-25|35020|40
2024-03-25|35357|42
2024-03-25|35887|5048
2024-03-25|36211|657
2024-03-25|36268|106
2024-03-25|36394|151
2024-03-25|36649|5
2024-03-25|36827|9238
2024-03-25|37448|1714
2024-03-25|37841|40
2024-03-25|37947|46
2024-03-25|38903|809
2024-03-25|38904|32
2024-03-25|38941|884
2024-03-25|38967|129
2024-03-25|39301|15
2024-03-25|39480|1
2024-03-25|39561|1
2024-03-25|39581|16
2024-03-25|39621|7328
2024-03-25|39681|444
2024-03-25|39682|1
2024-03-25|39721|261
2024-03-25|39923|348
2024-03-25|40101|1
2024-03-25|40221|102
2024-03-25|40341|1
2024-03-25|40545|14
2024-03-25|40562|22
2024-03-25|40651|48
2024-03-25|40675|412
2024-03-25|40771|20
2024-03-25|40953|2490
2024-03-25|40962|382
2024-03-25|41029|4697
2024-03-25|41034|40
2024-03-25|41051|10
2024-03-25|41129|774
2024-03-25|41149|191
2024-03-25|41177|15095
2024-03-25|41181|18271
2024-03-25|41235|377
2024-03-25|41247|41
2024-03-25|41329|18489
2024-03-25|41529|40
2024-03-25|41589|23
2024-03-25|41633|19
2024-03-25|41636|53
2024-03-25|41638|8
2024-03-25|41644|120
2024-03-25|41650|86
2024-03-25|41652|47
2024-03-25|41675|4
2024-03-25|41794|18
2024-03-25|41798|42
2024-03-25|41802|8
2024-03-25|41804|18
2024-03-25|41809|41
2024-03-25|41909|1097
2024-03-25|41949|36921
2024-03-25|42049|11574
2024-03-25|42069|30
